semi_major_axis_km,eccentricity,inclination_deg,orbital_period_min,apogee_km,perigee_km,right_ascension_deg,argument_perigee_deg,debris_size_cm,debris_mass_kg,radar_cross_section_m2,debris_age_years,material_density_kgm3,relative_velocity_kms,miss_distance_km,closest_approach_time_hr,relative_angular_momentum,collision_prob_raw,sat_altitude_km,sat_velocity_kms,sat_mass_kg,sat_orbital_energy_j,sat_antenna_gain_db,sat_power_w,solar_flux_index,geomagnetic_index,atmospheric_drag_coeff,space_weather_index,ionospheric_delay_ms,range_error_m,velocity_error_ms,azimuth_deg,elevation_deg,sensor_noise_db,tracking_accuracy_m,orbital_energy_j,relative_inclination_deg,debris_kinetic_energy_j,sat_maneuverability_score,collision_time_window_min,risk_level
-0.05404626709983829,-0.11511377306428923,-0.1418285741999454,0.3077649173096921,0.275889025906711,,0.0814052206026601,-0.07510229667145896,-0.12664012665796248,-0.005994292013721344,-0.13138967959192613,-0.009720320712928545,-0.16503765023430866,-0.04177537385681681,-0.7008721146334782,-0.10832768796046281,4.606515526000256,-0.10471907465268572,0.32342785109183336,-0.025115753457073883,-0.11181108691548096,0.3325896766050959,0.08444337410159973,0.3278664835937511,,0.09017907538544194,0.4026693835279738,-0.034998398662749425,0.3292398295765715,0.04149063459588155,-0.12381259776088592,0.3101607775437057,0.00010398893707759698,0.08392666538350105,-0.12418478341489701,-0.10899644713323924,1.4108928263241896,-0.04662168544935918,-0.1245994877552988,-0.12050182929322069,0
-0.08568700923317721,-0.24255485766651827,-0.26017561307900317,0.2617902661133399,0.2405924773521617,0.23725111886506484,-0.3125093210252189,-0.2512852539294032,-0.23888853829225826,-0.2813780289517772,-0.23199841626575857,4.709754858333514,-0.24101749735200007,-0.3130547021487334,-0.7009610315723851,-0.2449037735445418,-0.23124964046106442,0.16474417396853577,-0.46652262881687895,-0.1072919405700786,-0.20064505005313318,-0.45166307057183946,-0.43764230878870775,-0.43917931096133156,-0.2376521644933759,-0.36321361244030304,-0.4637191353274456,-0.26557839550668433,-0.47879301215748427,4.482392625827026,-0.2670927203253757,-0.4717994664023637,-0.4847530257331631,-0.35621146905765416,,-0.3326237519332797,,3.5549076265481974,-0.24482656655141913,-0.2676634378064389,0
-0.057305063031929115,-0.08909309630213764,-0.10609833014492939,0.30298371180512584,0.28019070275826047,0.26286871018561986,0.11460543197928436,-0.035088818403200106,-0.1316584153476992,0.03501474338923411,-0.08326911565865601,0.004426948116636017,-0.08026789998941197,0.050192877476900384,-0.7008735146932511,,-0.03116827339510768,1.1195300780169937,0.3181843051652591,-0.039620000784535064,-0.029416391480392115,-0.018285229522184948,0.3786038414092213,,-0.04669159691996414,0.038393277054259004,0.049183926563768514,-0.01946454188456944,0.18702181147777916,0.11568904707445869,-0.12306582405251316,0.3675127802496844,0.13674907578506615,0.07840808086433403,4.486755695602097,0.1985221060937024,1.557314997571352,4.492719101677244,-0.08398914002563959,-0.1037855904515738,0
-0.056586399888656706,-0.06741606788597668,-0.09612766816744489,0.30403318024483733,0.28336141894029054,0.2677048864327541,0.005059612384663695,4.288589815880119,-0.11697519005106094,-0.023506308875285344,-0.10314017222016279,-0.05239910296428302,-0.08631226944948886,-0.022373012772948158,-0.7008455846794077,4.531890975387262,-0.08477483175193619,0.2643307907126702,0.13329330716554263,-0.03393935303204214,-0.061939098509955506,0.06917544754368878,0.21190951839359398,0.12367576301327018,,0.042388833498793715,0.09018362416730104,-0.058625152664582826,0.16836175752950036,0.036931209897606225,-0.0920824172336276,0.17839328799959658,-0.0027426116183903635,-0.0020844628159177084,-0.0497555874589901,0.06658436732115829,0.9757761159048419,,-0.09054264419348457,-0.10067307587274706,2
-0.04177009143789646,-0.04441378312522086,-0.06806942718168932,0.3256868294222951,0.3035946696993315,0.2883627068826831,0.14196038099843936,-0.015163789132728794,-0.06979826269347365,0.0644253934358352,-0.08845905362314475,0.056633249873976804,-0.0924694464035825,0.004756456799539301,1.0816017441152033,-0.03548398446322216,3.105594208617926,0.6978276138101327,0.4418418080413567,0.006528179335252863,-0.07492609357137243,0.5574154080626937,0.29887022196110835,0.5176818119226858,-0.04868224559311383,0.2978707641002651,0.5613006753672567,0.0320882574680314,0.43752503398170817,0.19160306382824313,,0.47662652491390095,0.1395753711140958,0.18153739601727223,4.083816130185308,0.019188804508795898,1.853450359512428,0.04879562017349038,-0.06746763122525527,-0.043523247413672916,2
-0.06908015518031474,-0.17225422603884338,-0.20483010619207262,-3.462650367265362,0.2713237098376462,0.25329273574151323,-0.08385568411954925,-0.16164785770136028,-0.1959948297892417,4.003614285405233,-0.2021249004108332,4.869516542980456,-0.21543260049201782,-0.14586114303406636,0.9776442674555481,3.5879083613631235,-0.21312733637977246,0.43775202756819664,0.08268139389961787,-0.04910499250158798,-0.18016697940882348,0.11082695042681263,-0.07476660441601417,0.08932964298913965,-0.18188848977429448,-0.07564665402824504,0.22133997663141197,-0.14818284031320922,0.20273237298985974,-0.11019952961598399,-0.19221682453646755,0.05837065854416351,-0.20153671611510668,-0.08726988163140928,-0.20322586253054006,-0.20707039584150577,0.7800460909281417,3.750416010186263,-0.18953893823994217,-0.1983766095965657,0
-0.06372554913722593,-0.1022031411302644,3.853591758360056,0.29364343523372605,0.2734302407423357,0.2674686712542067,-0.1086884877890821,-0.11814594882147952,-0.13383301616654542,-0.1184234179111074,-0.1306717525893444,-0.13516975689758554,-0.11964715140491475,-0.10588902810449871,1.0258792903946987,-0.12623618794337307,-0.1299377064867057,0.1102230303011605,-0.12084825846609176,-0.05403511135724141,-0.09266074689127372,-0.07433679281238485,-0.02614241340633178,-0.03274634390104499,-0.11380050919281187,-0.07267688817625427,-0.09595078652522226,-0.12198543422286831,-0.05310255952065329,-0.11309317719130112,,-0.04593455255550373,-0.18511737476953227,-0.12336220615892214,-0.10905787799994263,-0.06875741515768012,0.39166663811923025,-0.11419538724862952,-0.13002047783410361,-0.14044484276452526,2
-0.06305453886172008,-0.1039473585689965,-0.14382884014517483,0.2946609775234111,0.26730362831004806,0.25339407707034506,-0.047577090082301515,-0.11222021374387234,-0.11885578329482795,-0.12351770216219515,-0.11043112415127362,-0.11213186809666659,-0.1256695757417303,-0.03330789251879368,-0.700887079854991,-0.125272815560352,-0.11895739560826413,0.7099209535867004,-0.08366457089048614,-0.05324566264917297,-0.06578879057613758,-0.05487977203099725,-0.041709003274396785,0.06921115582705395,-0.11445396937571087,-0.08460810614545004,-0.06479152004391374,-0.10452775179976667,-0.00040375027022496965,,-0.1515854633615259,0.1097066103766129,-0.18661443368925115,-0.07841161280887315,-0.1052768717272249,-0.060195082624849836,0.840624192581668,-0.10339132836384231,-0.13468669982816026,-0.1460366789984162,0
-0.08228512371990952,-0.23251124012251273,-0.22805052160018266,0.2667799993228865,0.24409209700068485,0.224430718823338,-0.35247552941215865,-0.2324485724631945,-0.22169292409483463,-0.2571870519080213,-0.2146442352690482,-0.29700780797758103,-0.21292561696378776,-0.39399926905586735,-0.7009257800638461,4.037041308451397,-0.2063154712109674,-0.1290503993954916,-0.5563935857470111,-0.11685315236882157,-0.1900114719801501,-0.5474102722793442,3.656596707256528,-0.6032582610494198,-0.22018198687773965,-0.35121487246426963,-0.6462976383011266,-0.24939678812651456,-0.7225406858236867,-0.3467932829911697,-0.2246604029065252,-0.6878176204868375,-0.45709181676994937,-0.3927882086370136,-0.23193163518333468,-0.3387703234826644,,-0.29679339383605174,-0.21610237632570534,-0.23476755199151492,0
-0.08511188621556008,-0.2491132602033491,-0.2369323053454346,0.26262771416654046,0.22985250618623715,0.23801140786960975,-0.3854778666814196,-0.24617738402927583,-0.23994353577971414,-0.26824801694481293,-0.2295954680584086,-0.31848751864340985,-0.21515787401760653,-0.4326899556806771,-0.7009321985949603,-0.2402385269895112,-0.21351584301138987,-0.08826182933062648,-0.5901225034236374,-0.12216226490668297,-0.20593605323810257,-0.6106318182709398,-0.4683296867693878,-0.6790435935473689,-0.22198228705250447,-0.361944870750103,-0.7170786686036722,-0.26697884568590985,-0.801805459659643,-0.3446578510365374,-0.231581884599118,-0.7447965056073669,-0.4665765322993464,-0.42393191397095825,-0.23580257113254574,-0.32869698531447905,-0.2204714874294141,-0.32278952540479494,-0.22617199203536462,-0.24472222615639289,2
-0.10761858819249018,-0.4460633786679041,-0.44812995845787723,0.23011565706887538,0.22414649999384192,0.2014322005915751,-0.3247246968816036,-0.39333487777025283,-0.42320471461201437,-0.3534645529375797,-0.4172529717742506,-0.37225418160056534,,-0.4367462619407484,-0.7011139756971047,-0.42376842679908067,-0.42186818433670337,0.10445144357188306,3.632084598890369,-0.10386773260715361,-0.41139313272012723,-0.26089594584019726,-0.33078172331342454,-0.29221818840610064,-0.34958052082199137,-0.3415998923467155,-0.058463027871477245,-0.3747150047502808,-0.22908701905169787,-0.3496153129772147,-0.43967470218943183,-0.15830422401171607,-0.5371891328105955,-0.33884020363507233,-0.4312748304063848,-0.4497872957145069,0.32794325944949526,-0.422540679304515,-0.4178620586201501,-0.4256622487827833,0
-0.04523662620986115,-0.0990613576324845,-0.09478116109915187,0.32061261900011745,0.3033349878706633,0.28659957345151665,0.10862314508498676,-0.03143857358646407,-0.10316352373896345,0.06815131818971897,-0.11100570852314036,,-0.122838635631834,-0.10643521509107491,-0.7008344255894078,-0.07106057121623878,-0.12491363982223562,0.8338623769619851,0.4212641949809454,2.8375160038970417,-0.10666915477446468,0.4250253332631768,4.050631719794066,0.3382770376668638,-0.0695760732423503,0.25831494920495324,0.38226775556274056,0.024311855382201993,0.16096093005377746,0.18400849656504326,-0.061587251384470486,0.3363428532355183,0.15597206363648747,0.14727529550206597,-0.0624874977993638,-0.02570572682627721,1.4775191126161205,-0.012669068484345335,-0.08564865316270005,-0.05905447245740808,2
-0.06330284282739816,-0.10290364844210168,-0.11254454578022562,0.29428321353894255,0.27296164350728624,0.26552569565962175,4.12119636580778,-0.10940765590602276,-0.11355853612900754,,-0.1018933845728016,-0.15788689167806222,-0.10568070673503138,-0.2036424245819358,-0.7008428507287522,3.7773868938497297,-0.08898678300657782,-0.016010094473884243,-0.3569407867175579,-0.0857346164774212,-0.06405589098914209,-0.3522206680183914,-0.25087523332712475,3.7798557077332533,-0.1228056254290447,-0.1934841474339144,-0.48100081607018885,-0.12207961967024016,-0.46706164838318465,-0.19065352975460167,-0.11384679496142842,-0.4334689273618185,-0.23598980056403673,-0.22241920159167514,-0.09960011387899938,-0.1474146258141517,-0.7555439488537088,-0.1574326195450667,-0.10485146867423152,-0.1235454910896006,2
-0.07078446400919373,-0.14142299473063125,-0.1625173254188002,0.2834794979124574,0.2565991225497758,0.2453314756894329,-0.1726136519251659,-0.14934838311408818,-0.1736449122569939,-0.14530297991913924,-0.16041234839053684,-0.1806993032452196,-0.1451278047952486,-0.1756324177959425,-0.7008885848957996,-0.16975980807809624,-0.14187727099402916,0.6992409959377038,-0.20287146107817644,-0.07323944824403189,-0.12146968916289078,-0.24440246553067305,-0.09552257589087684,-0.2197321686787418,-0.14159269361464066,3.630856381209297,-0.2496025198412897,-0.16314466693489846,-0.18923045147229728,-0.1588683680315409,,-0.21529278092625084,-0.23578665080925224,-0.1994738569644298,-0.13777431937809867,-0.10596570438179849,-0.07077191532734779,-0.17892809223543904,-0.15423786230840142,-0.1743834746792228,0
-0.09215450742226403,-0.3048222170945169,-0.2789165456581072,0.2524642857583773,0.22610783270873216,,-0.4571428454734914,-0.28595200435108764,-0.26697289671123886,-0.3226779493067919,-0.2491246963391965,-0.3709772866692369,-0.2558098845749763,-0.5259478391696651,-0.7009640693112981,-0.27891652232946684,-0.2300838982727494,-0.000984952334100886,-0.765754148556581,-0.15210091621002753,-0.22741314403266286,-0.834618852422344,-0.6859470259712386,-0.906539864005259,-0.2672707257190217,-0.5001470975570769,-0.9797602530452256,-0.3065855788627192,-1.1080161052407196,-0.4607086749075496,-0.283316920106853,-0.9776685292684651,-0.5732978458664743,-0.5188661726782203,-0.28112662287418505,-0.44234493835097527,-2.2028738600022955,-0.3992884434026577,-0.2590745478526228,-0.283240993414001,0
-0.07130485843576215,-0.14641678550149015,-0.16816350073821132,0.28267449342779,0.26562460046644804,0.2671941985631984,-0.18288097395661845,-0.15667518322605906,-0.16879251429125786,-0.16604474284973547,-0.15767606922380767,-0.1904498577150817,-0.14918814831321903,-0.18066640598282735,-0.7008945088039992,-0.16826289115851994,-0.14660287583895343,0.579998434377204,-0.25747012975710276,-0.07668673560641001,-0.11880728655141137,-0.26730355158004465,-0.15038341882431008,-0.22999379021784555,-0.14757773277566985,-0.18567368546892174,4.324160645462893,-0.16812515808173953,-0.2555055190032829,-0.1947701757719372,-0.17051681881609806,-0.232736276272635,-0.2707974564945037,-0.21302094308469788,-0.14477339047433885,-0.13112316667839452,-0.11813877151981074,-0.18291766565036377,-0.16032053317077327,-0.17838787156253474,0
-0.06018443492314131,-0.07753020542845757,-0.10685309666576541,0.29882630450820497,0.2782872652636133,0.26378637271562166,-0.08825206991598812,-0.08919343839363951,-0.11120962904786871,-0.08553837732004414,-0.10201174285810966,-0.10947143206734793,-0.10169194075279804,-0.08988686076594661,1.0478753282821165,-0.10539025608947752,-0.0919985623469122,-0.1351500876636872,-0.12243740660850366,-0.058417998568232835,-0.06029412389341629,-0.11865237216492391,-0.05248086077356425,-0.07964081407383058,-0.10407345508341949,-0.09571733246216316,-0.15107888693082266,-0.09637475014872628,-0.0766133630130717,-0.10511390937879979,-0.10785082577380602,-0.1146219546546491,-0.14901183326718154,-0.11477688733105722,-0.0853271997491304,3.388803203522272,0.23013479697638903,-0.10226737443429172,-0.09997615991975034,-0.11768770302353014,2
-0.08730542191792862,,-0.27193220641368765,0.25949962290474543,0.24716690705056973,0.21966790581406123,-0.2795125878874281,-0.25708326424314043,-0.24938107435724097,-0.2772337471936555,-0.23717640432818238,-0.29068523515358524,-0.23873842772823844,-0.28936932064782067,0.9284919669489001,-0.26174106550768766,-0.23650856350099847,0.06508001316072556,-0.41823931817144006,-0.11064975637699129,-0.20385615753088607,-0.4533128883239884,-0.3764307306481187,-0.41517960179779917,-0.23335145838211985,-0.3423831292700748,-0.42155074850037055,-0.26581590800690674,-0.42112011642131075,-0.321048532736185,-0.2615208273173312,-0.433269869937964,-0.4699283592426033,-0.34060321380661246,-0.2617836308969166,-0.3029483078295191,0.46587488487348544,-0.3032848188170449,-0.2555141839654938,-0.27773210677521587,0
-0.06528181437762084,-0.1753222828427414,-0.16297968356476436,-3.4628945767997914,0.27033789127297597,0.273640301946163,-0.11256780372186811,-0.13005758938693415,-0.17147553900940601,-0.08764991931337021,-0.16032339740677007,-0.12488408388438182,3.791522516841026,-0.2454010050283924,-0.7008854276429592,-0.162155634177976,-0.14978283933375997,0.1014817454838387,-0.057997804863590484,-0.06908707745391489,-0.1412103013358617,-0.13546823736535418,-0.05976793443775178,-0.1799289800090831,-0.13281744754695388,-0.0494952051722326,-0.20503223780400123,-0.1114098430631152,-0.3342285127268986,-0.05152671503055543,-0.14536334457351008,-0.16892390174253125,-0.12077660354344497,-0.12335387275445515,-0.13043540804656598,-0.12542617614070398,0.04816565153293152,-0.17450309421091165,-0.1507476827356526,-0.14912299155570713,2
-0.06512426550752269,-0.14760771360860203,-0.15916635137017004,0.29162922938234687,0.25632064323215087,0.27614313971750926,-0.08977169139578994,-0.12348548173745426,-0.15820836053606,-0.09468066632385878,3.4778477304444193,-0.12043981894356821,-0.15654028958422894,-0.16391803774500294,1.0074730675483345,-0.15298035970652274,-0.13817908634593323,0.23540330762674122,-0.050969220510108965,-0.0655081450790201,-0.11712466117437915,-0.11017351642938861,-0.08232861716123331,-0.10432743124050191,-0.1392653171878449,-0.09754192403281285,-0.1224612709417466,-0.11363075137849521,-0.14800923373715272,-0.09746779179564206,-0.1545581578831095,-0.1035318864899241,-0.15089000583065293,-0.11299211820227478,-0.1332999989267693,-0.1282556477548861,0.23208415062671542,-0.15197680240770564,-0.14423676667927054,4.170518736751727,0
-0.07933995592723299,-0.2083571121869702,-0.20920233121432405,0.2710627711417812,0.2539486005009506,0.2549059734299463,-0.2947326966339201,-0.2070023293405711,-0.21352483470780204,-0.21745762021151152,4.053955036829499,-0.26045940994318145,-0.190059713564394,-0.3281750980087783,0.9766220229072189,-0.2130203453132778,-0.1845960004147262,0.5253509952748154,-0.42784480730991675,3.599841313363413,-0.17172462571246264,-0.4632346150593482,-0.325946698893285,-0.49222834788408565,-0.19191356240568697,-0.28736509254868997,-0.5268471837791726,-0.22348028078350163,-0.5557545474537695,-0.27163169150423533,-0.20700191983693236,-0.5283075408588284,-0.3725329080110946,-0.3303060823675811,-0.19832238855966589,-0.24472440629328873,-0.9525336216110741,-0.26617710835773384,-0.19817149715421012,-0.21761141991591926,0
-0.09200330202887246,-0.28319651913046373,-0.29154138583267786,0.25267548823046915,0.23244907970041562,0.21293254806378312,-0.3221278228161509,-0.2805062400365587,-0.30266927706130725,-0.27772013890347835,-0.2887094070829248,-0.319050924291349,-0.2537152286809097,-0.3392704439632625,-0.7009926459024454,-0.30139265301677415,-0.26811095386004746,-0.0627788566392718,-0.3175519694230861,-0.09546819392679114,-0.26025688960075855,-0.39818227682556506,-0.1894641521035255,-0.3973074316754699,-0.2281976795167835,-0.2833511991914473,-0.34584306521341995,-0.2962607849011732,-0.36466199150055295,-0.27714245090447387,-0.2911118604158915,-0.3093817773329844,-0.4204980159206439,-0.3401592917067697,-0.2623840490926358,-0.22256847611046926,-0.24986569142193127,-0.3223197712536682,4.3501134327930595,-0.29760347466039255,0
-0.0728964403358293,-0.15368778226848834,-0.17299367119857784,0.2803726687533759,-2.1707916589353977,0.24867431097890313,-0.2384018723230949,-0.17659150165318002,-0.1774845232994576,,-0.176669201149816,-0.2226945530294241,-0.1537909382833496,-0.23282370172624528,1.0009070740185317,,-0.17375157168294803,0.27584102597220705,-0.3298195358312902,-0.07628841746693166,-0.14401434739068125,-0.26267597583544405,-0.18290404379580474,-0.2659137128765007,-0.15422532224124885,-0.17586303993761584,-0.31717337747104235,-0.1918985229573984,-0.31587660218658464,-0.21357213695345073,-0.16618048968410126,-0.3061526544446516,-0.31857626872663625,-0.2537726206609562,-0.16142669072917648,-0.1631500867482236,-0.3192710980490184,-0.19004877379557164,-0.17223282599795417,-0.1841515952749592,0
-0.07003359531807452,-0.12971220567099087,-0.16549671345525543,0.2845287201994789,0.2708020982190282,0.24484828194489183,-0.1639016972653825,-0.14963310698221433,-0.15918799775537126,-0.15947225558959865,3.190062173222415,-0.17973139250820305,-0.15831910207335098,-0.14209469946537323,-0.7008900861031795,-0.15724451722646543,-0.14538839127310738,0.05149776714698038,-0.22774721913596932,-0.07330354218567403,-0.11060074220021589,-0.21266416686770656,-0.1933702333251866,-0.1714300455658619,-0.15932790222518392,-0.2103077803968363,-0.1997320585166099,-0.1637816237642863,-0.11322673708631487,-0.2190731215683739,-0.17321031718440308,-0.2106871739557455,-0.2839605995568394,-0.19856808419883595,-0.15591099487278945,-0.1667379683431076,-0.08007579789495846,-0.16297752682088487,-0.15439029207628613,,0
-0.11284569685200307,-0.4231692411863394,-0.42915048743807876,0.22253981290857075,0.20305905231640872,0.19376669981161193,-0.48178781361977585,-0.4199012359763278,-0.41386938274921864,-0.4376185464388455,-0.4088601526824433,-0.46658961556488643,-0.3837106075044594,-0.49931076039937444,-0.7010947144857392,-0.41832709112164906,-0.406266489217486,-0.13669054204121972,-0.5207200920541392,-0.12623578184906786,3.2898262125074242,-0.5552742088361379,-0.4776760226782314,-0.5797994196182654,-0.34619162978752444,-0.4692644672094537,-0.44256544621529575,-0.4358978266288989,-0.5411218108687841,-0.4818390262679742,-0.4266364780924832,,4.637322293929786,-0.506716842112849,-0.4228040997604987,-0.45951884521064396,-0.7117830996391062,-0.4608262558631868,-0.41159569164425003,-0.4295552095576734,0
-0.06896498646569274,-0.1366249509050452,-0.15691046097676115,0.28607626377595213,0.25935368931209213,0.2630179070131457,-0.16047844314433987,3.990420998646997,-0.1688773242964719,-0.1260638614484752,-0.15843096757730768,-0.16689737207783079,-0.14770240841909474,-0.17940234667103022,1.0138856407259145,-0.16130254575408895,-0.14172125801510063,0.39551456099983495,-0.1648730626044722,-0.07096299666869543,-0.12280448783880443,-0.20219441830212578,-0.10411336577358737,-0.20142986381207686,-0.14312866006744518,,-0.19712045100114237,-0.1523916813838881,-0.144018023533445,-0.1418483560011529,-0.15428567485451283,-0.22184313572071754,-0.21697796038656814,-0.18462124447529057,-0.13952835986108142,-0.12380542381596178,-0.10667719211578011,-0.16864329316061194,-0.1471561037151463,-0.16708722109376864,0
-0.04906597404205672,4.382068593289002,-0.049678340906691154,0.3150426023352542,0.29431761530116524,,0.046830308049983865,-0.01893045207449642,-0.05351916826334858,-0.002905788767265319,-0.04618285990262861,-0.015583501810831318,-0.05624168637110463,0.07398706872084096,-0.7008060776712528,-0.04395078218766835,-0.039626808655487546,0.7822119029908343,0.09699766020579637,-0.02892348513274759,0.004396329689295453,0.11835263058547651,0.11854737700098196,0.20415449408794253,-0.057396350752931515,0.011129508160084811,0.13952644578859968,-0.022135454442671267,0.30559008960531375,-0.00836386515571724,4.31888009015661,0.1702286623968406,-0.014926590735248881,0.024604402417925986,-0.0246104264801028,0.041490063162581546,0.9556124478322094,0.0008232038629030175,-0.04333730456365198,-0.06377413188641322,2
-0.06679316218346172,-0.12260742182055355,-0.15086054609967448,0.28923998806043055,0.2712472049898533,0.27352867295211947,-0.13097369328988423,-0.1317566236796874,-0.15624127978406738,-0.1200258026302234,-0.14987473882923785,-0.1499698728264312,-0.14531411987448933,-0.14078839044678237,1.0167565491106978,-0.14767126750205178,-0.14090887724024928,0.39951085283463633,-0.12295732656805104,-0.06307994495433544,-0.1135211718198215,-0.12459169331068301,3.9488070483707216,-0.11053700989540273,-0.13923416985696788,-0.12942910456261245,-0.10950333649095292,-0.1397587424558092,-0.05232041017035266,-0.13538306596864763,-0.14842413723930198,-0.1397375272588796,4.6705989214268495,-0.15250169965962335,-0.13620755015321911,-0.1204252264888181,0.09416176479457247,-0.1431077912918828,-0.14192508645317303,,0
-0.06568301566565006,-0.2123878179060444,-0.22840282273248502,0.2908767292096954,0.2698404395936214,0.26175941879268677,0.04468477353601659,-0.1502443094315522,-0.22656969250691034,-0.04242239178284479,-0.23420551718200364,-0.060868590995441056,-0.2434236746015229,-0.1278428538254439,-0.7009388316714706,-0.19925572562456725,-0.25021770485925865,0.5063023662526855,0.46944465309203603,-0.020693488186365128,3.42423167275234,0.424977454330044,0.1896076105075369,4.200831959633981,,4.497769485468929,0.5996915185400344,-0.10096138856968655,4.057685258008886,0.08100889610302857,-0.19521499768116973,0.43151790443788207,3.9869361494925526,0.07295868334832435,-0.2045650091164615,-0.13943389769565698,1.8576840555473577,3.968199417156351,-0.20952415075950628,-0.1962862196152699,0
-0.13396210388190138,-0.5419227561187688,-0.5732310776974135,0.19212280227002135,0.1858437983081199,0.16426532453329465,-0.5601125713194006,-0.5507977378341211,-0.5417442913378943,-0.5685781918990499,-0.5432449680863559,-0.5827006568235639,-0.5185812299856155,-0.5305459826221325,0.6801530075754768,-0.547945623909743,-0.5515787998429196,1.1047352982612009,-0.4801325993398485,-0.1301003791916976,-0.528780996969242,-0.5068595950677574,-0.5384645745344028,-0.5004619850043096,-0.45321999189905865,-0.5922545340235564,-0.19347590152753297,-0.5704298323158556,-0.25226643473954413,-0.6193522567830286,-0.5777504218993442,-0.34954370500330734,-0.8970869633383911,-0.5803682086113301,-0.5768840711105682,-0.5941037844760808,-0.10049446127122666,-0.5580820439702625,-0.5483544772935095,-0.5741022038184906,0
-0.05999431828627138,4.405100425183079,-0.1236796465340182,0.29912590681201146,0.28184681430611597,0.27057892708059106,-0.08198809732467785,-0.10261737018492056,-0.1374002726652028,-0.06809554274582015,-0.1417295965202492,-0.10297625188182359,-0.12994452431333753,-0.13092763168754906,1.0427484260106807,-0.11530361840050193,,0.6364942578348428,0.01760413574179904,-0.043143243288227634,-0.11508058344261789,4.752012610020932,0.01889602306027758,0.030302224769912567,-0.11512578787802215,-0.004248558326370047,0.07405678804843394,,0.07006177963733866,-0.037423829695693966,-0.10653592623229584,-0.02743895437495921,-0.11418367908511652,-0.0779542412082481,-0.11471818438807502,-0.09143986880757911,0.40118894540958255,-0.09179229010211416,-0.11994174101073635,-0.12556173663205852,1
-0.06603913068215186,4.050839450544982,-0.1683868248101408,0.29032772386601136,0.28154672967034944,0.25192427156541314,-0.137287213320602,-0.14120657505868786,-0.1745621628158596,-0.1028752141925204,-0.171384607831245,-0.14049905183417152,-0.16837383585756968,-0.26067109448904763,-0.7008839608227032,-0.16044544430118698,-0.16840028958371125,0.5218893574223503,4.02873552559985,-0.0686333407902533,-0.15519955830752502,-0.10936452560153198,-0.11326016628193106,-0.1781095853139709,-0.1471271366651119,-0.06351629681286981,-0.16777006065250352,-0.12580066548677613,-0.2998096199837616,-0.07823597656119852,-0.14701863981914035,-0.21260290689794226,-0.161936717470452,-0.14349886605135598,-0.1515270690732651,-0.17301893954426378,-0.07671762764729316,-0.17274352893987766,-0.15785459509109792,-0.1565404364495132,0
,-0.08857763231618537,-0.11635972072141926,0.3050596089489136,0.2998646517257242,0.2718350616216602,,-0.07690847162737191,-0.10917969550460244,-0.04727455187118548,-0.1076433681387674,4.815551155118637,-0.1173762272946117,-0.047741023416925904,-0.7008568926420258,-0.09872250637599261,-0.11557076732009094,0.6886819537082753,0.10208753508789041,-0.03647356087265496,-0.07583947297584775,0.12858903279196995,,0.16771355232653665,-0.0957298464480547,0.036249300632756366,0.12320192441411686,-0.05741523826978767,0.11297865378836326,3.1263728185997,4.621629184494429,0.1672309601391805,-0.05969017230973206,0.0010609077205890158,-0.08679602050919606,-0.043404179859362776,0.9867507481357712,-0.06176614506340538,-0.1084221931424335,-0.10957542883407424,0
-0.05986774609901167,-0.13242110285673386,-0.15732804444061374,0.29933653780071806,0.2839781856462346,0.2602933082203852,-0.03382942559500954,-0.11084424641738197,-0.13980714294527938,4.645585656203487,-0.14715912258442165,-0.08126313823444975,-0.18092120966503064,-0.12875273522526856,-0.7008746287486854,-0.12345848945346874,-0.16437843975784822,0.15903613224298638,0.08026171762746089,-0.04892079203697674,-0.1272701776146556,0.12925383769752952,,0.09377901185622708,-0.1563801840171249,-0.042055571157871174,0.16547770129939876,-0.08794477919971996,0.10454680763164288,-0.08050611063127651,-0.14237809657867362,0.005697872321716778,-0.13872189570426352,-0.04418725920990946,-0.16118065220295294,-0.21280009807071543,0.5510510219379279,-0.09822152107916236,-0.14061169103514265,-0.14553411330531824,0
-0.1023679323979305,-0.38173889396343935,-0.3611053869861084,0.2377090550273402,0.2341004574864296,0.2092233488605197,4.171895875218286,,-0.3593481842191704,-0.3443796776470194,-0.3418856471769639,-0.3951035659414103,-0.3258960336369391,-0.5197699079833471,-0.7010360345905694,-0.36505788829786223,-0.3210946762921271,0.02800067551105438,-0.5095669255982888,-0.13409502302547135,,-0.6433178567176132,,-0.7072599729596785,-0.299638165899345,-0.43101230410413555,-0.6300955515263228,-0.3576693799105366,-0.7670027335542722,-0.39298490674096603,-0.35694330127393065,-0.6542185807029426,-0.5561373685643638,-0.469851675264755,-0.3460604285575063,-0.4086570951217469,-1.1839991373640746,-0.436265694915425,-0.33915738197926815,-0.3569216299407748,0
